Settings initialized
Blog backend server running on port 3000
Likes table initialized
Projects table initialized
127.0.0.1 - - [20/Mar/2026:00:33:52 +0000] "GET /api/posts?page=1&limit=20&search=&status=published HTTP/1.1" 304 - "https://m.sqlboy.top/" "Mozilla/5.0 (iPhone; CPU iPhone OS 26_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/146.0.7680.40 Mobile/15E148 Safari/604.1"
127.0.0.1 - - [20/Mar/2026:00:34:00 +0000] "GET /api/posts HTTP/1.1" 304 - "https://m.sqlboy.top/" "Mozilla/5.0 (iPhone; CPU iPhone OS 26_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/146.0.7680.40 Mobile/15E148 Safari/604.1"
127.0.0.1 - - [20/Mar/2026:00:34:06 +0000] "GET /api/checkin/calendar HTTP/1.1" 403 36 "https://m.sqlboy.top/checkin" "Mozilla/5.0 (iPhone; CPU iPhone OS 26_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/146.0.7680.40 Mobile/15E148 Safari/604.1"
127.0.0.1 - - [20/Mar/2026:00:34:06 +0000] "GET /api/checkin/leaderboard HTTP/1.1" 500 27 "https://m.sqlboy.top/checkin" "Mozilla/5.0 (iPhone; CPU iPhone OS 26_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/146.0.7680.40 Mobile/15E148 Safari/604.1"
127.0.0.1 - - [20/Mar/2026:00:34:10 +0000] "POST /api/auth/login HTTP/1.1" 200 298 "https://m.sqlboy.top/login" "Mozilla/5.0 (iPhone; CPU iPhone OS 26_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/146.0.7680.40 Mobile/15E148 Safari/604.1"
127.0.0.1 - - [20/Mar/2026:00:34:10 +0000] "GET /api/checkin/status HTTP/1.1" 500 27 "https://m.sqlboy.top/" "Mozilla/5.0 (iPhone; CPU iPhone OS 26_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/146.0.7680.40 Mobile/15E148 Safari/604.1"
127.0.0.1 - - [20/Mar/2026:00:34:10 +0000] "GET /api/posts HTTP/1.1" 304 - "https://m.sqlboy.top/" "Mozilla/5.0 (iPhone; CPU iPhone OS 26_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/146.0.7680.40 Mobile/15E148 Safari/604.1"
127.0.0.1 - - [20/Mar/2026:00:34:22 +0000] "POST /api/checkin/do HTTP/1.1" 500 27 "https://m.sqlboy.top/" "Mozilla/5.0 (iPhone; CPU iPhone OS 26_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/146.0.7680.40 Mobile/15E148 Safari/604.1"
127.0.0.1 - - [20/Mar/2026:00:34:24 +0000] "POST /api/checkin/do HTTP/1.1" 500 27 "https://m.sqlboy.top/" "Mozilla/5.0 (iPhone; CPU iPhone OS 26_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/146.0.7680.40 Mobile/15E148 Safari/604.1"
127.0.0.1 - - [20/Mar/2026:00:34:29 +0000] "GET /api/auth/me HTTP/1.1" 200 144 "https://m.sqlboy.top/user" "Mozilla/5.0 (iPhone; CPU iPhone OS 26_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/146.0.7680.40 Mobile/15E148 Safari/604.1"
127.0.0.1 - - [20/Mar/2026:00:34:32 +0000] "GET /api/checkin/status HTTP/1.1" 500 27 "https://m.sqlboy.top/checkin" "Mozilla/5.0 (iPhone; CPU iPhone OS 26_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/146.0.7680.40 Mobile/15E148 Safari/604.1"
